planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
TrustAwareCVaR,static,1000,1020170,0.05,0.04331623435020447,0.8,none,0.0,True,,1,0,0,3,6.04936766666242,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020190,0.05,0.04289387285709381,1.0,none,0.0,True,,1,0,0,3,4.222593333338409,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1020120,0.05,0.03705765709280968,0.2,none,0.0,True,,1,0,0,3,7.985202666664767,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020140,0.05,0.01884693115949631,0.4,none,0.0,True,,1,0,0,3,7.582611999993105,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020160,0.05,0.038560252785682675,0.6,none,0.0,True,,1,0,0,3,6.901719333332797,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020180,0.05,0.027511376142501834,0.8,none,0.0,True,,1,0,0,3,6.115705000003875,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020200,0.05,0.02795301601290703,1.0,none,0.0,True,,1,0,0,3,4.311509000009058,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1020130,0.05,0.045261812210083005,0.2,none,0.0,True,,1,0,0,3,8.021286333322072,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020150,0.05,0.03699250265955925,0.4,none,0.0,True,,1,0,0,3,8.275880333333893,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020170,0.05,0.04331623435020447,0.6,none,0.0,True,,1,0,0,3,7.733355666677729,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020190,0.05,0.04289387285709381,0.8,none,0.0,True,,1,0,0,3,6.12845833332661,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1020210,0.05,0.025754323601722716,1.0,none,0.0,True,,1,0,0,3,4.61201533333148,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021020,0.05,0.038343753665685654,0.2,none,0.0,True,,1,0,0,3,8.55446333333513,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021040,0.05,0.03100442737340927,0.4,none,0.0,True,,1,0,0,3,7.745570333336597,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021060,0.05,0.04202763229608536,0.6,none,0.0,True,,1,0,0,3,6.648980000003728,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021080,0.05,0.01455021858215332,0.8,none,0.0,True,,1,0,0,3,5.63012699999869,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021100,0.05,0.021383407711982726,1.0,none,0.0,True,,1,0,0,3,3.915199333325366,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021030,0.05,0.0222301122546196,0.2,none,0.0,True,,1,0,0,3,7.842805666664768,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021050,0.05,0.03777587875723839,0.4,none,0.0,True,,1,0,0,3,7.300092999997787,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021070,0.05,0.02811047375202179,0.6,none,0.0,True,,1,0,0,3,6.610902666665197,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021090,0.05,0.03800112962722778,0.8,none,0.0,True,,1,0,0,3,5.618528333333946,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021110,0.05,0.024891347438097,1.0,none,0.0,True,,1,0,0,3,3.930455666666906,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021040,0.05,0.03100442737340927,0.2,none,0.0,True,,1,0,0,3,7.810042333337226,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021060,0.05,0.04202763229608536,0.4,none,0.0,True,,1,0,0,3,7.3277349999993175,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021080,0.05,0.01455021858215332,0.6,none,0.0,True,,1,0,0,3,6.690676666664785,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021100,0.05,0.021383407711982726,0.8,none,0.0,True,,1,0,0,3,5.693218000004663,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021120,0.05,0.026533424854278564,1.0,none,0.0,True,,1,0,0,3,3.9327276666748885,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
