planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
DynNavCurrent,static,1000,1010090,0.3,0.04225236177444458,0.9356396997896386,none,0.0,True,,1,0,0,3,3.3913076666607367,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010090,0.3,0.04225236177444458,0.9356396997896386,none,0.0,True,,1,0,0,3,5.049243333336524,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010071,0.01,0.04296785593032837,0.9350189537973399,none,0.0,True,,1,0,0,3,3.7529476666691153,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
DynNavCurrent,static,1000,1010071,0.01,0.04296785593032837,0.9350189537973399,none,0.0,True,,1,0,0,3,3.455219333332593,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010071,0.01,0.04296785593032837,0.9350189537973399,none,0.0,True,,1,0,0,3,5.274874666663247,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010075,0.05,0.04117697477340698,0.9365754957579466,none,0.0,True,,1,0,0,3,3.7895383333363952,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010075,0.05,0.04117697477340698,0.9365754957579466,none,0.0,True,,1,0,0,3,3.376535000001013,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010075,0.05,0.04117697477340698,0.9365754957579466,none,0.0,True,,1,0,0,3,5.058109000003697,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010080,0.1,0.027235865592956543,0.9490154106722688,none,0.0,True,,1,0,0,3,3.807442333335113,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010080,0.1,0.027235865592956543,0.9490154106722688,none,0.0,True,,1,0,0,3,3.4294093333310607,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010080,0.1,0.027235865592956543,0.9490154106722688,none,0.0,True,,1,0,0,3,4.9339993333366765,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010090,0.2,0.04218107461929321,0.9357016328369507,none,0.0,True,,1,0,0,3,3.788668000003289,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010090,0.2,0.04218107461929321,0.9357016328369507,none,0.0,True,,1,0,0,3,3.5952413333291133,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010090,0.2,0.04218107461929321,0.9357016328369507,none,0.0,True,,1,0,0,3,5.20894133333627,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010100,0.3,0.03010469675064087,0.9464080436952875,none,0.0,True,,1,0,0,3,3.8302906666700665,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010100,0.3,0.03010469675064087,0.9464080436952875,none,0.0,True,,1,0,0,3,3.3701823333368943,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010100,0.3,0.03010469675064087,0.9464080436952875,none,0.0,True,,1,0,0,3,4.864083333335619,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010081,0.01,0.04734046697616577,0.9312573109127127,none,0.0,True,,1,0,0,3,3.749971000004848,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
DynNavCurrent,static,1000,1010081,0.01,0.04734046697616577,0.9312573109127127,none,0.0,True,,1,0,0,3,3.4508066666631976,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010081,0.01,0.04734046697616577,0.9312573109127127,none,0.0,True,,1,0,0,3,5.026996333327816,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010085,0.05,0.03826863110065461,0.9391231634430459,none,0.0,True,,1,0,0,3,3.7591976666675464,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010085,0.05,0.03826863110065461,0.9391231634430459,none,0.0,True,,1,0,0,3,3.453350333335455,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010085,0.05,0.03826863110065461,0.9391231634430459,none,0.0,True,,1,0,0,3,5.059558333329051,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010090,0.1,0.042119383811950684,0.9357552392611426,none,0.0,True,,1,0,0,3,3.7956603333337093,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010090,0.1,0.042119383811950684,0.9357552392611426,none,0.0,True,,1,0,0,3,3.4208093333347733,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
