planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
DynNavCurrent,static,1001,1041065,0.05,0.02909010484814644,0.7489113825520907,pgd,0.3,True,,1,0,0,3,5.984467333329728,32.5269119345812,0.35643089314301807,0.3046094439923763,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1041065,0.05,0.02909010484814644,0.7489113825520907,pgd,0.3,True,,1,0,0,3,7.789629999990666,32.5269119345812,0.35643089314301807,0.3046094439923763,32.9769119345812,0,0
CVaRPlanner,static,1001,1041073,0.05,0.039186134338378906,0.9377814790002994,spoofing,0.3,True,,1,0,0,4,4.013575750008158,34.87005768508881,0.06425550952553749,0.015509912511333823,35.47005768508881,0,0
DynNavCurrent,static,1001,1041073,0.05,0.039186134338378906,0.9377814790002994,spoofing,0.3,True,,1,0,0,4,3.7118272500009653,34.87005768508881,0.06425550952553749,0.015509912511333823,35.47005768508881,0,0
TrustAwareCVaR,static,1001,1041073,0.05,0.039186134338378906,0.9377814790002994,spoofing,0.3,True,,1,0,0,4,4.894732000011004,34.87005768508881,0.06425550952553749,0.015509912511333823,35.47005768508881,0,0
CVaRPlanner,static,1001,1041094,0.05,0.02559857025742531,0.7565211157120243,fgsm,0.3,True,,1,0,0,4,4.611219249994747,35.45584412271572,0.34361930191516876,0.12446430921554566,36.05584412271572,0,0
DynNavCurrent,static,1001,1041094,0.05,0.02559857025742531,0.7565211157120243,fgsm,0.3,True,,1,0,0,4,4.446965750005916,35.45584412271572,0.34361930191516876,0.12446430921554566,36.05584412271572,0,0
TrustAwareCVaR,static,1001,1041094,0.05,0.02559857025742531,0.7565211157120243,fgsm,0.3,True,,1,0,0,4,6.556243499986181,34.87005768508881,0.33689379692077637,0.15558038651943207,35.47005768508881,0,0
CVaRPlanner,static,1001,1041075,0.05,0.020969867706298828,0.7560848001679149,pgd,0.3,True,,1,0,0,3,6.061974333344248,32.5269119345812,0.35643089314301807,0.27460944280028343,32.9769119345812,0,0
DynNavCurrent,static,1001,1041075,0.05,0.020969867706298828,0.7560848001679149,pgd,0.3,True,,1,0,0,3,5.752031666664455,32.5269119345812,0.35643089314301807,0.27460944280028343,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1041075,0.05,0.020969867706298828,0.7560848001679149,pgd,0.3,True,,1,0,0,3,7.540760333332249,32.5269119345812,0.35643089314301807,0.27460944280028343,32.9769119345812,0,0
CVaRPlanner,static,1001,1041083,0.05,0.03288394212722778,0.9433704683235244,spoofing,0.3,True,,1,0,0,4,3.751306250009634,34.87005768508881,0.05512071866542101,0.010438654338940978,35.47005768508881,0,0
DynNavCurrent,static,1001,1041083,0.05,0.03288394212722778,0.9433704683235244,spoofing,0.3,True,,1,0,0,4,3.612705250006343,34.87005768508881,0.05512071866542101,0.010438654338940978,35.47005768508881,0,0
TrustAwareCVaR,static,1001,1041083,0.05,0.03288394212722778,0.9433704683235244,spoofing,0.3,True,,1,0,0,4,5.131888000008189,34.87005768508881,0.05512071866542101,0.010438654338940978,35.47005768508881,0,0
